"County","State","Years_of_Potential_Life_Lost_Rate","Fair_Poor","Physically_Unhealthy_Days","Mentally_Unhealthy_Days","LBW","Smokers","Obese","Food_Environment_Index","Physically_Inactive","With_Access","Excessive_Drinking","Alcohol_Impaired","Chlamydia_Rate","Teen_Birth_Rate","Uninsured","PCP_Rate","Dentist_Rate","MHP_Rate","Preventable_Hosp__Rate","Screened","Vaccinated","Graduation_Rate","Population_25_44","Some_College","Unemployed","Children_in_Poverty","Income_Ratio","Single_Parent_Households","Association_Rate","Violent_Crime_Rate","Injury_Death_Rate","Average_Daily_PM2_5","Presence_of_violation","Severe_Housing_Problems","Drive_Alone","Long_Commute_Drives_Alone"
"Allen_Kansas","Kansas",7302.075097,16.208457784,3.3524084192,3.4756953195,5.4368932039,16.357920506,38.4,6.2,27.7,72.963877047,14.905816334,6.6666666667,212.3,29.004189494,8.8052872395,62.92276,55.91501,119.81788,6372,34,37,88.2,2777,65.394310407,4.8745633534,23,4.0936031803,25,16.517225106,318.64961461,73.457012019,9.5,"No",10.744580584,80.937077131,14.5
"Anderson_Kansas","Kansas",8362.5978825,15.15822424,3.3043712345,3.407224502,5.3623188406,16.479224711,35.3,7.4,30.2,54.542088373,15.132102338,6.6666666667,230.5,29.126213592,10.6620667,38.32886,38.2995,38.2995,3745,52,25,93.6,1700,64.176470588,3.9575289575,17.9,3.9881981469,16.554578376,14.053915932,237.48268355,86.628618019,9.2,"No",12.347560976,77.648088707,31.7
"Atchison_Kansas","Kansas",9029.3294517,16.115560755,3.3102360254,3.5308519022,7.8080229226,18.547812314,43.2,7.2,32.4,74.450484519,17.117080842,28.571428571,347.6,24.707174231,7.3458958799,48.84005,61.22949,134.70487,6492,37,26,85.3,3394,64.201532115,5.1736357193,18.9,4.8421478683,28.951569984,17.704517705,288.35938686,80.124314087,9.7,"No",10.356255178,76.91292876,23.8
"Barber_Kansas","Kansas",8687.5693847,14.608130607,3.212496206,3.2613396286,5.8548009368,17.446327811,31.7,8,27.8,54.926969759,15.613875979,33.333333333,207.3,38.503850385,11.497399398,42.66212,71.55635,21.80549,5899,38,25,92.9,1036,55.501930502,2.8686868687,19.1,5.469571001,23.426573427,40.529010239,296.80365297,121.13111399,7.8,"No",8.0808080808,82.764433207,22.3
"Barton_Kansas","Kansas",7474.3155067,17.43497677,3.4883618168,3.4947582534,6.9444444444,16.978731193,39,7.6,24.6,74.831972248,15.95820959,13.636363636,357.9,36.539069915,12.308982482,56.02241,45.32407,215.28932,4126,42,32,84.8,6318,55.508072175,3.6241134752,18.9,4.2827705461,36.111979981,21.288515406,363.98049065,76.895776647,7.9,"No",12.030075188,82.17585693,12.4
"Bourbon_Kansas","Kansas",8920.7542522,16.729619002,3.591808943,3.6733123927,6.0416666667,19.946179441,36.3,7.1,29.9,43.076517498,15.927185822,27.272727273,380.6,47.914818101,10.153339686,68.41349,27.11129,74.55605,5649,41,47,90.8,3102,60.348162476,4.5043731778,25.6,4.5985878812,26.981994088,17.103372785,521.65018752,71.906331827,9.5,"No",11.925795053,78.897070343,20.1
"Brown_Kansas","Kansas",7915.9050917,16.369163411,3.4821110844,3.5164228694,5.9012875536,18.324916856,33.5,7.9,30.7,56.420272436,14.576825321,23.076923077,225,44.960474308,10.574921956,123.91574,41.48947,311.17104,2592,41,29,85.6,2032,59.448818898,3.2100619486,21,3.439106383,35.77170418,21.685254027,213.32791548,75.644511684,9.4,"Yes",10.731707317,80.79308817,19.3
"Butler_Kansas","Kansas",7220.8140245,13.117849881,3.1431258837,3.3596820145,6.9741069741,17.726306038,35.4,7.9,26.5,67.891621129,17.737732606,21.568627451,256.2,19.377839112,7.9055089712,68.63111,28.40994,106.16346,4036,38,47,87.7,16068,72.946228529,3.7626127684,11.6,4.0335580095,23.045339903,12.532637076,181.7321055,75.74983317,9.6,"Yes",10.587023687,84.803510357,32.9
"Chase_Kansas","Kansas",7274.7318982,14.103742782,3.0978801807,3.2749778531,6.4761904762,15.544550882,30.4,5.3,24.3,68.315412186,15.388332275,15.384615385,111.6,24.485036922,10.15625,34.69813,0,38.34484,3061,42,33,94.6,522,68.390804598,2.6353276353,15.3,4.4534383583,28.431372549,14.986886474,150.29118918,74.498994264,8.6,"No",9.4594594595,74.131944444,29
"Chautauqua_Kansas","Kansas",12545.362648,15.552483423,3.4121297456,3.5049405007,6.1224489796,16.464852555,35.3,6.7,32.3,17.279912783,14.329749436,12.5,264.6,33.13253012,16.017663589,29.63841,29.73536,61.98859,4099,30,32,88,685,55.766423358,4.6993780235,25,3.7861961598,34.159779614,23.710729105,287.35632184,128.11553692,9.1,"Yes",10.610932476,75.25987526,28.8
"Cherokee_Kansas","Kansas",8979.3646261,15.597772829,3.3175346561,3.41880159,7.9678814083,19.714610634,38.6,7.7,29.3,42.873674953,15.100081669,25,306.8,42.625745951,10.725668056,19.75699,34.7999,139.1996,3529,34,40,91.2,4583,63.822823478,3.8764266037,23.5,4.1849633709,22.932022932,16.299515954,318.18181818,86.69478565,9.9,"No",10.700876095,84.943479781,19.9
"Cheyenne_Kansas","Kansas",5731.9309224,13.439233742,3.0309597978,3.224710077,7.0484581498,14.232632785,34.2,8.6,26.8,70.432868672,14.28580612,0,391.1,33.632286996,12.474332649,75.15971,74.54342,37.27171,4117,31,30,87.1,489,64.826175869,2.5855513308,19.8,4.5109630998,21.761658031,30.063885757,150.54572826,89.485458613,6.2,"No",5.9523809524,71.737323358,13.5
"Clark_Kansas","Kansas",9469.6835636,16.529571218,3.41407914,3.4151834156,9.9378881988,16.60991405,34.7,5.6,29.4,41.851015801,14.450462182,0,227,25.145067698,10.904584882,48.26255,0,30.57703,2737,41,29,94.6,411,68.126520681,2.5362318841,18.6,3.44971537,38.431372549,38.61003861,187.88163457,114.187839,7.1,"Yes",16.216216216,78.621378621,27.6
"Clay_Kansas","Kansas",8199.8159878,12.96967479,3.0461233628,3.1404095427,7.0735090153,14.823044275,32.8,7.9,29.2,74.739308729,15.752971159,12.5,131.8,25.175644028,6.7772285122,122.80486,50.26389,75.39583,4227,47,32,94.4,1785,71.596638655,3.7647058824,14.6,3.5508749951,27.693089431,31.929264399,168.27934371,89.869082607,8.3,"No",8.2962962963,80.675146771,24.7
"Cloud_Kansas","Kansas",7803.4352494,16.082438039,3.3933652573,3.3989080426,5.5555555556,16.902233279,37.3,7.2,29.8,67.229623413,14.896340781,21.428571429,238.6,28.162911612,9.6835350736,43.71585,33.3667,189.07797,5566,41,29,76.3,1904,66.228991597,4.3645699615,16.7,3.6214470872,32.134175984,34.972677596,403.29173252,86.886634663,8.1,"No",9.8360655738,79.724710509,16.6
"Coffey_Kansas","Kansas",6792.2200682,13.315648245,2.9999888207,3.2544925012,6.4569536424,15.558310531,33.4,7.3,27.2,57.621206836,16.167257816,11.111111111,119.3,17.689906348,7.417336908,83.00723,48.63813,121.59533,4182,44,37,92.7,1816,66.079295154,5.2618816683,13.3,4.3551558008,27.580466149,18.97308194,96.494049534,93.109869646,9.2,"Yes",9.8039215686,82.451323015,25.9
"Comanche_Kansas","Kansas",11064.54847,12.35095344,2.8521840105,3.0878798231,7.9470198675,14.32557967,30.8,8.5,28.3,55.526176626,15.236267861,0,217,18.994413408,11.863173217,107.41139,0,598.8024,6095,48,46,100,326,62.26993865,2.9284164859,16.4,3.7807139926,25.128205128,59.076262084,111.94586795,148.87282008,7.2,"Yes",4.3312101911,84.034519957,11.4
"Cowley_Kansas","Kansas",9307.6364352,16.484330647,3.4937736365,3.5557782858,7.6276664512,18.400971421,38.3,6.9,25.6,71.248382033,14.391816253,26.923076923,343.7,36.606560939,10.544083318,50.34543,39.59164,115.94695,3673,36,39,82.7,8189,60.996458664,3.8028418136,23.2,4.5056234719,32.736117703,17.620898946,334.57727448,91.026364139,9.3,"No",12.198685172,80.161226897,20.6
"Crawford_Kansas","Kansas",7810.7486123,17.278680993,3.5047994478,3.7880988008,7.4992789155,18.882136649,33.1,6.3,25.5,78.826595799,17.390576112,11.111111111,382.5,27.354765933,11.384363796,74.04759,53.79925,202.38766,4384,36,41,86.4,8891,71.094365088,4.1834440203,22.1,5.3328195161,29.457549994,12.766826678,312.70509207,61.229800544,9.7,"Yes",17.059409227,84.460684653,18.3
"Decatur_Kansas","Kansas",10641.50113,14.782959861,3.2546531862,3.3257595495,5.1063829787,15.343926379,35.3,7.4,32.2,70.415400203,13.938376444,33.333333333,136.4,45.267489712,11.538461538,35.31073,34.66205,34.66205,5158,33,41,95.7,530,62.641509434,3.0805687204,22.2,4.9345294118,27.970749543,35.310734463,170.64846416,110.44384621,6.6,"No",9.8305084746,77.902621723,18.8
"Dickinson_Kansas","Kansas",7893.1745826,13.347775397,2.9161931416,3.2281808935,7.4002574003,17.019965244,34,8.1,27.9,46.987951807,16.796110122,35.294117647,233.1,25.361460062,9.1868160671,41.96391,37.03312,26.45223,4864,49,21,92.4,4495,63.648498331,3.8258433021,14.3,4.2337010558,20.463404071,24.129248846,152.55332902,78.942994848,8.8,"Yes",10.10230179,81.236454888,28.5
"Doniphan_Kansas","Kansas",6173.6449435,13.223452304,3.1694487894,3.1829303899,5.59566787,16.219632153,36.1,6.5,28.5,27.501573317,15.947436071,62.5,192.4,14.864864865,9.6647949634,26.09603,12.94163,12.94163,4285,43,44,88.6,1649,58.580958156,3.4563837291,20.6,4.1033912694,24.82495226,16.962421712,109.28961749,35.97769383,9.9,"No",8.6816720257,82.421979194,24.1
"Douglas_Kansas","Kansas",5420.3929428,13.118031578,3.4171396622,3.6388120957,6.7961165049,15.11177343,27.7,7.3,16.7,92.176023677,21.861790204,30.555555556,575.2,9.324009324,10.290745666,86.23577,57.12252,277.33395,3253,50,56,83.8,31031,82.797847314,3.1610914278,11.7,5.2194913646,27.60806128,9.6282652378,224.95136187,58.045496128,9.8,"No",20.420763778,78.120892521,27.7
"Edwards_Kansas","Kansas",10067.346308,16.183787808,3.3334924983,3.3477444278,8.1081081081,15.720453002,36.5,8.6,31.3,71.287454725,14.396351871,50,168.5,23.774145617,15.643906655,34.03676,34.56619,27.96942,1184,40,11,85.2,596,60.570469799,3.0361757106,17,3.6083851999,20.735294118,17.01837985,128.9847061,115.06700961,7.5,"No",7.0588235294,80.1542777,26.7
"Elk_Kansas","Kansas",11621.323955,16.40897757,3.4485759057,3.4483549259,7.0652173913,16.029266048,34.4,4.4,28.6,29.042331714,12.924667169,60,332,28.112449799,13.493840985,39.26188,0,60.09615,3854,32,35,85.7,461,53.796095445,4.2749371333,29.2,3.6841161122,17.537313433,15.704750687,0,161.55088853,8.9,"Yes",9.9601593625,71.787148594,39.5
"Ellis_Kansas","Kansas",7362.5199085,12.850491337,3.1551864493,3.1136949213,6.3686708861,16.424324903,31.7,7.7,24.1,90.039364544,19.249542809,45,430.6,18.341089515,8.3737255557,69.22092,101.08404,278.85252,4060,52,45,89.8,6689,80.804305576,2.5159085553,13.9,5.1021871266,36.34751773,12.113660748,293.70845571,74.644918271,7.5,"Yes",13.507809202,86.563258011,6.6
"Ellsworth_Kansas","Kansas",8807.2852474,13.119892433,2.9943352413,2.9941752068,6.2937062937,14.455207655,36.3,7.7,25,63.752501154,17.573745282,15.384615385,173.4,13.118062563,7.6941514861,63.21113,31.59558,31.59558,7781,43,26,84.2,1537,57.059206246,3.1019202363,14,4.1802848576,31.81411975,28.445006321,98.212531919,103.8029631,7.8,"No",8.7040618956,77.226984719,20.9
"Finney_Kansas","Kansas",6467.5266918,18.551556993,3.3577584542,3.3228328347,7.3880284638,17.577239806,37,8.6,27.6,85.150641723,14.093040216,20,549.6,51.990722845,14.06628941,57.18643,62.02136,115.95297,5607,36,44,80.8,9381,50.474363074,2.6702007559,17.8,3.7110315405,34.521950373,10.34802026,495.26996937,70.192110407,7.6,"Yes",15,80.742308318,8.6
"Ford_Kansas","Kansas",6253.9021383,21.653498428,3.564793614,3.1686319251,7.1304347826,16.916794296,32.6,8.9,23.6,77.738714252,15.38290066,10,396.7,57.109420714,16.145109341,47.099,58.17166,90.16608,3330,30,37,91,9023,44.918541505,2.7879264797,16.6,3.8462317923,34.685073339,8.831061788,367.01737216,73.04263139,7.6,"Yes",14.63632307,77.164016025,9.9
"Franklin_Kansas","Kansas",6906.5344023,14.977704774,3.1711548722,3.2073189035,6.6575467396,20.13911819,34.3,6.7,26,56.278855032,16.108257759,26.923076923,281.2,30.736357659,7.6410060976,46.94836,27.20242,186.53091,4555,43,34,88.7,5787,61.707274927,3.7194173384,14.1,3.5625990491,27.95750845,13.302034429,311.30080664,68.614379391,9.4,"Yes",13.784333672,82.022383354,37.1
"Geary_Kansas","Kansas",9109.2332689,16.986344732,3.2182190462,3.2430764965,6.9204641947,18.09620679,36.1,6.5,23.7,85.565450207,17.745364377,21.052631579,518.5,67.514380866,8.9447872172,28.10094,150.64245,289.4698,3439,43,23,86.6,11804,73.220942054,5.04622829,18.6,3.3255415054,26.868778281,8.1492721857,484.20996621,60.918878207,8.8,"Yes",17.524557957,83.543776057,8.5
"Gove_Kansas","Kansas",6000.9024408,13.651503855,3.1607646586,3.214575241,7.9365079365,15.03968534,28.3,7.5,28,58.589981447,15.220050545,10,166.9,18.079800499,12.704918033,154.49981,38.00836,38.00836,9989,43,42,88.6,529,63.137996219,2.3288637968,17.2,3.6484014633,14.716312057,50.212437234,70.187752237,127.28361785,6.9,"No",7.1428571429,66.797180893,11.5
"Graham_Kansas","Kansas",6948.0503382,13.948204724,3.1230853925,3.1865570112,6.8037949454,14.538870645,32.4,7.8,31.5,70.465922218,14.781040468,100,445.9,31.315240084,11.934805468,78.00312,0,19.82947,5324,45,41,100,500,68.4,3.5555555556,17.2,4.3007259623,17.373737374,23.400936037,115.83011583,71.377587438,6.8,"No",9.1666666667,77.900084674,15.1
"Grant_Kansas","Kansas",6143.0453277,18.282150698,3.2994881791,3.1669298528,7.0422535211,16.582949919,35.9,9.6,26.8,80.099629582,15.186166827,40,245.7,44.075829384,17.033463973,39.2362,39.86181,39.86181,6260,24,30,91.3,1940,37.422680412,3.1914893617,15.6,4.0658656941,15.264026403,18.31022757,191.68104274,64.647927387,7.2,"Yes",13.678373383,78.83231876,10.7
"Gray_Kansas","Kansas",6948.0503382,12.933288428,2.8087418651,2.9595323718,4.2414355628,13.724577484,35.3,7.9,25.3,46.486846487,16.21936813,14.285714286,130.4,18.518518519,15.361977634,16.57275,0,16.78416,2532,35,31,95.1,1422,59.985935302,1.9871420222,10,3.2074854311,22.360953462,26.516407027,156.64935279,89.356632248,7.4,"No",10,81.785362652,19.5
"Greeley_Kansas","Kansas",10150.427539,14.449128903,2.9379642381,3.0980158038,7.5757575758,14.149446182,32.1,6.2,27.4,0.4009623095,15.430967093,80,581.3,25.844930417,14.891518738,77.16049,0,59.34718,7409,24,3,87.5,202,64.356435644,1.8181818182,16.7,2.8783388152,35.483870968,54.012345679,151.6875237,170.12063099,6.6,"No",11.340206186,72.677595628,11.6
"Greenwood_Kansas","Kansas",12277.02012,17.658967139,3.5902049558,3.5121043444,5.1685393258,16.645742124,37.7,6.6,31.1,60.098669457,13.916350291,13.043478261,112.1,39.834024896,10.96367196,48.77256,32.66373,16.33186,3954,39,36,100,1190,68.823529412,4.2665836188,23.7,3.8533485501,29.725609756,24.386278654,224.14345181,140.70994563,8.9,"Yes",10.796460177,83.702064897,33.8
"Hamilton_Kansas","Kansas",10067.346308,18.948431893,3.4477847139,3.2940984255,6.7669172932,17.350211415,39.3,5.7,27,80.260223048,15.324927043,50,323.4,41.237113402,21.288259479,38.32152,37.87879,65.6168,1867,30,28,97.4,629,42.13036566,2.3631840796,18.1,3.2810907431,15.099337748,35.488958991,124.06947891,116.62260924,6.8,"No",12,64.937106918,18.8
"Harper_Kansas","Kansas",10467.123596,13.518344413,3.1471403412,3.2672825819,7.6023391813,16.273309084,35.5,7.7,33.6,70.583360955,14.891707822,9.0909090909,240.7,35.714285714,13.442697653,52.77045,71.55635,17.88909,5445,35,23,83.1,1228,55.048859935,3.7302185381,21.5,4.3476246245,28.194147038,31.662269129,386.97928523,107.75112965,8.5,"No",12.114989733,82.864949258,18.5
"Harvey_Kansas","Kansas",6840.8215499,14.067998925,3.0302847727,3.1733217677,7.5290896646,14.787615491,33,8.1,24.3,75.386345289,14.329699317,10.526315789,402,29.289667897,9.579073744,83.06362,60.79203,364.7522,2199,39,51,89.1,7845,68.629700446,4.0396923258,12.1,4.1317160534,22.877968493,19.76341191,383.60000583,93.054781695,9.2,"No",10.272459499,80.080793679,30.5
"Haskell_Kansas","Kansas",7888.0259456,17.628646025,3.376149694,3.3822881487,4.0871934605,16.488340441,35.2,5.9,24.3,44.92481203,15.368688871,33.333333333,270.7,37.996545769,19.347386659,24.96256,47.93864,24.67308,5973,28,46,83.9,967,44.777662875,2.254283138,14.5,3.5846263935,19.217687075,27.458811782,160.35524855,74.063383063,7.4,"No",10.394265233,77.426050856,19
"Hodgeman_Kansas","Kansas",6587.474223,11.379261933,2.575236548,2.8587380388,7.3825503356,12.876749201,32.3,8.2,24.2,53.862212944,15.683636518,14.285714286,357.1,18.433179724,11.906449327,160.42781,0,41.79437,7773,62,40,100,371,71.15902965,2.5176233635,12.6,3.4927377163,10.565110565,21.390374332,78.104660245,126.70256573,7.2,"No",5.5555555556,80.855397149,26.4
"Jackson_Kansas","Kansas",8429.7827146,14.49938743,3.0505482717,3.1761714062,6.3344594595,15.431584948,36.6,8.3,27.9,48.967463973,16.647203588,33.333333333,359.9,27.428202646,9.2630406534,67.715,45.05181,37.54317,4934,46,31,93.7,2856,68.907563025,3.133268347,14.4,3.6466179715,28.558797524,13.542999022,176.43756516,88.254652067,9.3,"No",9.1856060606,83.362775012,38.7
"Jefferson_Kansas","Kansas",7358.7505436,12.83392308,2.957123842,3.200182951,5.0808314088,17.161139754,31.3,8.7,25.5,54.726550246,16.94746302,31.25,301.1,19.886363636,8.6594721103,47.62661,15.79114,26.31856,3792,48,52,93,3969,62.71101033,3.5629453682,11.3,3.4314744643,22.987191217,13.229613166,198.65026668,79.370958695,9.7,"No",8.8859416446,85.184377046,46.9
"Jewell_Kansas","Kansas",11108.607995,15.946258149,3.5079042801,3.4744092572,4.8076923077,16.682120101,30.5,7.4,25.6,51.316217095,12.895127584,0,152.6,29.906542056,11.658536585,69.01311,35.08772,38.00836,5673,44,32,88.2,506,67.786561265,3.4298780488,21.7,4.3834517534,16.319444444,27.57669769,282.95213393,181.33462282,7.6,"No",9.4076655052,76.661392405,20.3
"Johnson_Kansas","Kansas",4286.8184076,8.9350908586,2.3235109416,2.7134786175,6.4678543765,11.990438913,27.2,8.6,16.1,94.71975214,20.032029373,29.007633588,303.5,10.90494405,6.3749432413,120.45492,81.70128,221.92977,3878,48,55,90.1,160532,84.04118805,3.0102619831,5.8,3.9889923344,20.955183873,8.606367343,157.02939009,47.255896027,9.8,"No",11.466084147,84.967501262,23.1
"Kearny_Kansas","Kansas",7669.5075457,16.48888114,3.1886844718,3.2958311792,7.1593533487,15.797889565,33.2,6.5,23.1,63.515212472,15.825694383,14.285714286,303.3,34.303534304,16.379049349,102.11897,25.25253,50.50505,3451,28,19,86.9,920,50.652173913,2.4817518248,16.8,4.2368753155,16.826923077,15.31784529,242.47064829,106.75613848,7.2,"No",9.0579710145,79.202279202,23.5
"Kingman_Kansas","Kansas",14646.908774,12.155202433,2.8507324198,3.1042637844,5.7450628366,14.603444217,31.6,7.7,32.1,52.227029779,16.397030527,0,247.2,19.78021978,8.5874518051,13.39226,27.17391,81.52174,6626,41,37,93.8,1509,69.58250497,3.6627906977,18.7,3.74,21.45845786,22.766840766,179.19911779,118.2467942,8.4,"Yes",8.9850249584,81.239577543,37.3
"Kiowa_Kansas","Kansas",8365.102601,14.483323609,3.169320848,3.3625117281,4.9382716049,16.393261219,32.6,5.2,27.6,19.075597336,15.632263897,33.333333333,234,15.873015873,12.465828321,40.27386,0,482.89738,5599,33,30,50,474,72.995780591,2.5335320417,18.2,3.856033166,11.839708561,60.410793395,39.200313603,103.43730108,7.3,"No",15.492957746,79.505582137,13.8
"Labette_Kansas","Kansas",10197.91726,17.177510543,3.6626540157,3.6416139359,8.3730789613,20.935419385,34.6,7.2,28.9,69.408062202,15.942401836,18.518518519,245.2,39.849092195,10.363803118,73.37116,34.74808,74.46016,3703,35,30,91.3,4532,58.318623124,4.5314009662,24.1,4.2071884822,33.340231788,15.163373117,425.97478036,87.15187667,9.9,"Yes",14.557338087,84.392383398,15.8
"Lane_Kansas","Kansas",12173.116982,12.419965416,2.9543588743,3.2326848708,7.5757575758,14.441131994,31.9,8.4,30.1,2,15.640184588,0,235.1,18.994413408,12.210694334,61.12469,0,30.95088,4279,50,35,100,380,68.684210526,3.3877038896,15,4.1293866919,14.973262032,55.012224939,208.02377415,181.33462282,7,"No",10.559006211,86.72985782,14.3
"Leavenworth_Kansas","Kansas",6215.6915179,14.212611308,3.1894185062,3.1392846496,6.9525761124,16.083455525,36.9,7.4,24.9,79.233080142,16.83392843,27.450980392,380.8,27.020357804,6.5386856486,44.88554,43.15926,193.6001,4740,39,43,91.7,22630,68.868758285,3.9012099565,9.5,3.8960793883,26.098136972,7.356241584,416.86434513,66.147546756,10.1,"Yes",11.684426996,81.398921758,35
"Lincoln_Kansas","Kansas",7939.6999251,13.247212261,3.062231773,3.2095440854,6.4220183486,16.722461995,35.2,7.5,24.1,20.456649182,14.997920433,100,134.8,18.604651163,10.34191642,32.54149,0,32.86231,8462,46,36,92,572,75.34965035,2.8419182948,18.1,3.7332256515,28.100470958,32.5414904,31.979533099,77.244930801,7.7,"Yes",8.6142322097,77.847222222,29.4
"Linn_Kansas","Kansas",9941.0546413,16.287682384,3.5367987865,3.3494923878,5.6899004267,17.467400552,38.2,7.7,32.7,63.597763049,14.84140364,14.285714286,304.1,34.816247582,11.76234444,10.46244,41.12688,71.97203,3680,37,24,92.9,2095,60,5.8553386912,18.9,4.6157920337,26.889995473,10.462439841,119.58861516,98.248254526,9.3,"Yes",18.062200957,84.092021537,48.9
"Logan_Kansas","Kansas",6698.0723257,12.245704024,2.8342644168,3.0898889621,6.9852941176,14.709369723,33.1,7.9,23.7,76.052249637,16.383830241,40,177,25.048169557,9.1231178034,105.96962,70.89685,347.22222,7909,39,39,93.8,611,66.284779051,2.1403091558,13.7,3.6105193336,15.454545455,31.790886613,142.19694277,85.293908593,6.7,"No",12.449799197,76.116071429,17
"Lyon_Kansas","Kansas",6534.1093292,18.020184628,3.4642457142,3.4471398762,7.3753462604,18.578653502,37.7,7.6,23.1,70.973582665,15.874940316,26.666666667,467.9,25.739764897,12.810414615,65.65204,65.88404,311.45184,4177,49,50,88.1,7464,64.590032154,3.7955856981,16.9,4.6001068376,37.659374581,11.63831692,175.00342398,61.690314621,9.1,"Yes",14.544084401,77.962308598,12.8
"McPherson_Kansas","Kansas",7075.4563761,12.175006328,2.688595507,2.9414590284,6.6267635742,13.589840687,32.3,8.2,22.6,74.280328992,16.054628799,20,369.7,21.619203817,8.8115839661,72.90654,55.73359,90.56709,3075,42,51,91.6,6418,72.109691493,2.7562922038,9.6,3.5418190685,24.49194641,24.649354256,145.75186633,118.4059258,8.8,"No",8.481764207,83.203203203,12.6
