County;State;Years_of_Potential_Life_Lost_Rate;Fair_Poor;Physically_Unhealthy_Days;Mentally_Unhealthy_Days;LBW;Smokers;With_Access;Excessive_Drinking;Alcohol_Impaired;Chlamydia_Rate;Teen_Birth_Rate;Uninsured;PCP_Rate;Dentist_Rate;MHP_Rate;Preventable_Hosp__Rate;Screened;Vaccinated;Graduation_Rate;Population_25_44;Some_College;Unemployed
Laurel_Kentucky;Kentucky;10644.022149;22.174417668;4.8233994335;4.5550763273;8.6230335988;22.401824841;61.042668525;13.766494124;31.666666667;221.3;48.179181437;6.4921255893;41.49378;41.54618;44.86988;4970;33;39;92.066420664;15408;47.793354102;5.8873547394
Lawrence_Kentucky;Kentucky;11209.156541;24.466133049;5.1074296587;4.7446141056;11.035525321;22.272919697;55.025220681;12.796100766;23.529411765;aug.50;45.032657271;6.4068339562;37.82387;19.08518;203.57529;8984;33;44;92.253521127;3823;46.6126079;8.8815147375
Lee_Kentucky;Kentucky;14076.491143;27.71213773;5.8007115208;5.23650312;10.714285714;28.201434421;78.470901483;11.91623703;25;febr.59;49.671292915;6.1568247822;30.39514;15.2207;152.207;9111;27;23;95.52238806;1657;41.4001207;8.3504098361
Leslie_Kentucky;Kentucky;14809.319486;26.277103374;5.5396883157;5.0243112157;11.410118407;26.267058807;100;12.497452804;15.384615385;112;54.780361757;6.8348732528;18.97893;38.70718;48.38398;8233;25;24;99.173553719;2644;43.835098336;10.075295805
Letcher_Kentucky;Kentucky;12615.089999;25.773913647;5.3535936082;4.7630422943;11.331592689;24.07645676;60.324646193;12.051909633;31.578947368;103.8;54.502923977;6.9338699152;65.86747;31.33533;71.62362;13464;27;25;97.328244275;5675;48.581497797;9.1729093411
Lewis_Kentucky;Kentucky;12039.893136;24.428513637;5.4654620941;4.9354465106;8.8731144632;24.895393147;26.741167988;13.142304753;55.555555556;233.9;46.076313895;7.6211413392;22.31811;22.49044;22.49044;6028;29;27;99.411764706;3226;46.776193428;8.8843813387
Lincoln_Kentucky;Kentucky;11671.41281;23.067371727;5.1007532546;4.8052958103;9.7356828194;22.884594277;38.307331663;13.286844295;26.923076923;253.4;49.885321101;7.463365336;32.82455;8.17795;98.13543;6854;30;33;96.172248804;5854;45.883156816;5.6786703601
Livingston_Kentucky;Kentucky;12471.587695;19.491665724;4.5767539327;4.3856537511;8.9743589744;20.539494962;43.649543019;13.881668494;50;257.6;39.422543032;6.0071645081;32.36595;10.78865;21.5773;7852;47;36;92.771084337;1989;38.411261941;7.541157727
Logan_Kentucky;Kentucky;9012.9603345;21.077590186;4.7167049623;4.485662406;7.2630283135;21.812062611;40.532886156;13.47588331;22.727272727;330.7;45.885540129;6.6886372076;30.0831;29.56393;59.12786;7174;47;50;89.411764706;6401;53.66349008;4.3746402434
Lyon_Kentucky;Kentucky;8462.4544245;17.858734576;4.3065396261;4.0574973845;6.9587628866;18.791073802;58.383449603;14.477134041;31.25;349.1;35.26645768;5.5588063195;37.17933;24.74635;24.74635;4984;44;51;98.4375;1897;43.173431734;5.6324428709
McCracken_Kentucky;Kentucky;8814.8242355;18.39863042;4.4442394647;4.2855793254;8.8326352213;20.645627611;76.193090826;14.923955002;9.6153846154;539.9;42.03661507;5.7214839318;89.00893;96.35237;155.99908;5505;46;50;91.613924051;15640;63.094629156;6.0770684303
McCreary_Kentucky;Kentucky;13564.260845;34.890539224;6.4297779383;5.4892258255;10.24173028;30.751220509;100;11.831292213;33.333333333;313.2;70.987654321;7.8120231919;28.55348;5.72574;85.88606;6860;27;31;95.774647887;4896;37.316176471;6.6516577978
McLean_Kentucky;Kentucky;11111.809149;18.826455918;4.519205067;4.406285183;10.559796438;20.515691876;2.203336481;14.11231678;33.333333333;283.9;48.632218845;6.648199446;10.55409;10.86838;32.60515;5071;41;44;92.1875;2087;56.54048874;5.2488070893
Madison_Kentucky;Kentucky;8954.5785312;19.134061021;4.6829539076;4.3940138162;8.9703365659;19.791482028;65.695402576;16.368534185;27.868852459;454.3;21.389234322;5.5917192826;56.95333;46.03951;123.8682;4767;41;45;95.414847162;21684;68.990961077;4.2994191164
Magoffin_Kentucky;Kentucky;11929.806254;25.131943196;5.423802412;5.0842662403;10.091743119;24.553850284;5.8876471912;12.679520673;27.272727273;117.1;68.742878845;8.0728173847;31.53579;31.90301;127.61206;9067;32;33;93.918918919;3093;50.9214355;15.710163514
Marion_Kentucky;Kentucky;9660.8015258;22.028416243;4.9518361823;4.4727950747;8.5182963407;21.388653991;48.178607467;14.620888467;16.666666667;366.6;39.031272043;5.8422961879;46.8628;30.93581;175.30291;4382;44;33;92.703862661;4813;44.836900062;4.0880175201
Marshall_Kentucky;Kentucky;10499.738057;16.204383436;4.1777934889;4.1397924334;7.6297968397;18.376916001;57.386797253;16.091299773;15.384615385;215.4;35.344095157;5.7206172029;38.25921;25.49232;22.30578;4353;44;46;95.962732919;7088;63.078442438;5.8959156785
Martin_Kentucky;Kentucky;13604.196331;28.202814223;5.5427856401;4.8602603892;11.80476731;27.734677292;54.079975249;13.042318928;25;máj.97;54.382022472;7.1651090343;33.32778;8.7321;43.6605;13705;29;35;98.260869565;3584;43.526785714;7.3001508296
Mason_Kentucky;Kentucky;11578.822221;22.007712832;4.6729735474;4.5544774429;7.6341127923;23.137568483;74.997141224;13.590522237;31.578947368;467.9;43.746494672;5.7352307029;69.80803;69.87306;378.4791;6156;37;42;94.029850746;3930;58.371501272;6.0873101952
Meade_Kentucky;Kentucky;9143.7098104;18.561956759;4.480383084;4.3446450312;7.051961824;24.096305232;50.625830362;16.04881368;44.444444444;225.6;28.108768714;5.3353278484;21.33257;24.86325;92.34922;6100;35;40;95.894428152;7611;61.67389305;5.175661289
Menifee_Kentucky;Kentucky;14001.409663;22.041777929;4.9992185177;4.6248298954;7.2978303748;23.966163564;84.23723438;13.178038561;55.555555556;456.1;56.603773585;8.9135946948;46.81648;30.98373;278.8536;4279;31;32;97.183098592;1432;43.086592179;8.7211740042
Mercer_Kentucky;Kentucky;9983.565994;19.87308515;4.6196515543;4.4466589755;9.2150170648;20.206465721;61.670807745;14.001243352;20;205.5;40.322580645;6.3332756532;37.24915;23.23312;111.51898;5287;38;42;94.693877551;4760;57.18487395;4.8645441962
Metcalfe_Kentucky;Kentucky;11560.03691;25.757335414;5.4905762172;4.9231860113;8.1229418222;26.415735404;54.054856917;13.360941075;25.jún;413.8;59.274399591;7.182731671;19.96406;19.78827;98.94133;6334;30;37;94.444444444;2319;45.53686934;4.1427203065
Monroe_Kentucky;Kentucky;12015.155343;25.445250996;5.2691773767;4.9865585214;8.5929108485;24.197924857;46.018425613;13.05154414;33.333333333;103.1;40.08908686;8.8586635127;47.22327;65.6722;65.6722;15183;23;38;98.550724638;2410;54.89626556;3.8295243978
Montgomery_Kentucky;Kentucky;10816.892114;22.663987339;4.8527328727;4.7307728271;8.9965397924;23.776508355;67.84029586;14.288922599;13.043478261;282.5;50.043898156;6.4403114187;54.01318;57.29017;372.38614;4283;36;44;97.385620915;7128;55.808080808;6.5686025869
Morgan_Kentucky;Kentucky;10086.159267;27.091194925;5.2034991467;4.8477475815;9.3048128342;28.14625979;56.539538892;13.98555274;25;szept.97;43.131739334;8.0823080187;30.07971;30.3306;204.73157;6721;23;32;93.023255814;3880;45.283505155;7.2566752799
Muhlenberg_Kentucky;Kentucky;9493.9614449;21.261813415;5.0735184655;4.4895640942;7.5933609959;21.448875867;52.065144925;13.161560095;21.428571429;477.8;49.200492005;6.3907409737;38.67475;32.45067;64.90135;6896;42;29;89.920424403;7431;47.853586328;6.7003251754
Nelson_Kentucky;Kentucky;8995.3553068;19.22353062;4.321436073;4.3855692356;8.3848627257;19.923870711;68.800791952;16.177691643;36.363636364;316.9;31.21549734;5.0284531816;48.28903;59.15863;140.22787;3266;39;47;96.131528046;11266;59.808272679;4.3892026504
Nicholas_Kentucky;Kentucky;10755.567648;23.003804338;5.088779267;4.6573257769;10.883280757;23.700414322;13.538892782;13.251820128;38.461538462;392.7;46.575342466;6.8177885447;42.34896;14.02525;28.05049;8293;36;41;96.808510638;1601;48.219862586;5.3545586107
Ohio_Kentucky;Kentucky;9935.0060133;21.297295354;4.9060492022;4.4956154051;8.6274509804;22.644615852;39.510108212;14.436454636;32;190;56.561996779;6.0955353098;28.71441;20.67654;37.21777;6141;42;37;94.262295082;5705;47.554776512;6.3773431133
Oldham_Kentucky;Kentucky;5681.7590877;12.855789966;3.571532432;3.5623919541;7.5331564987;15.884320743;94.115989124;19.143199156;39.130434783;183.4;9.716307803;3.5427669292;61.01281;40.65347;91.84672;4249;47;50;97.55826859;16227;73.969310409;3.5204128652
Owen_Kentucky;Kentucky;8799.9199631;19.526404196;4.6376264422;4.3797287981;9.0403337969;21.171622379;15.422931464;14.75580334;50;102.5;36.60130719;5.966913862;37.58692;46.44682;37.15745;3231;31;37;94.814814815;2427;44.252163164;4.3003046049
Owsley_Kentucky;Kentucky;21923.06652;26.441593958;5.6047104444;4.9762861098;10.372340426;26.684888723;86.687697161;11.948900932;50;júl.89;49.796747967;7.0238756247;36.30705;22.54791;90.19166;8679;24;22;85.454545455;1126;39.165186501;8.077260755
Pendleton_Kentucky;Kentucky;9497.3666294;17.50005472;4.2283539408;4.2116950573;8.4518828452;19.677006786;33.891241514;16.356233967;22.222222222;270.7;41.14026563;5.8914602347;13.73626;13.72401;61.75805;5572;38;48;94.857142857;3482;45.347501436;4.746835443
Perry_Kentucky;Kentucky;16530.408446;25.684671046;5.2182206517;4.8178498551;11.135450894;25.463527406;73.753134578;13.113800418;34.782608696;192.3;63.170441001;5.729516642;117.03178;75.32106;772.04082;11364;31;26;97.077922078;6888;54.819976771;8.2331174838
Pike_Kentucky;Kentucky;11856.83605;26.586548055;5.6411976436;5.0756583363;10.405348934;22.320998056;43.353223425;12.31096329;32.530120482;144;47.162977867;7.2822249293;92.47791;71.32789;103.59527;9157;30;39;96.52294854;15020;48.062583222;7.8862503665
Powell_Kentucky;Kentucky;15495.832169;23.309314101;5.0353737661;4.6053667619;9.0669014085;23.166934532;89.1223341;13.868008621;20.833333333;334.2;75.027183762;6.5731384283;8.1248;32.32584;80.81461;6073;29;30;88.679245283;3184;41.865577889;6.6015625
Pulaski_Kentucky;Kentucky;10973.519862;22.420690488;5.0650205691;4.3469283048;8.1221198157;23.334554192;72.330843759;12.993049977;26.315789474;191.3;49.779458097;6.1625959254;73.48802;71.37426;305.66805;5765;32;33;96.092619392;15353;52.57604377;5.5757860527
Robertson_Kentucky;Kentucky;12422.698144;21.78533021;4.8560741636;4.5646585783;9.5808383234;21.265496686;2.9798422436;13.106907515;0;187.1;38.461538462;6.0990338164;36.70892;0;204.73157;4630;31;46;100;425;51.294117647;6.2052505967
Rockcastle_Kentucky;Kentucky;11510.979658;21.414922034;4.9905143294;4.5249814385;11.816019033;24.176399731;31.121013133;13.120089234;8.3333333333;106.2;41.703120443;6.3676470588;41.54303;11.97748;11.97748;8181;40;22;97.714285714;4015;46.02739726;5.7893166219
Rowan_Kentucky;Kentucky;10800.43536;24.091495219;5.2323288365;4.8094516672;10.289555326;24.378891149;97.578536836;15.825368513;28;376.7;18.261344997;6.0611120387;77.70643;61.18204;489.4563;6788;35;46;97.222222222;5256;64.573820396;5.7697693959
Russell_Kentucky;Kentucky;10501.254113;25.025138816;5.3112194485;4.6311818833;9.4389438944;24.169746932;84.269854825;12.892024657;42.857142857;243.5;60.544611819;7.974199036;33.85622;28.1294;101.26582;5333;36;35;96.808510638;3987;52.896914974;7.1576598119
Scott_Kentucky;Kentucky;8130.5540032;16.713544745;3.9816020687;3.9798466652;7.9766536965;18.147576318;73.311004176;16.79396086;27.659574468;408.2;25.5802937;4.7138700291;50.02594;34.62541;65.60604;5007;40;48;92.740471869;14798;63.58967428;3.7393049541
Shelby_Kentucky;Kentucky;6682.1022099;18.358619518;4.1605009328;4.156617099;7.4711289182;18.834095188;73.829443362;15.461124954;32.432432432;534.7;26.962727994;7.1561965036;43.09602;37.95787;120.19991;4991;40;48;93.803418803;11812;58.677615984;3.6304311911
Simpson_Kentucky;Kentucky;9872.1231794;19.867785532;4.6961231083;4.452695276;10.082961072;22.54281136;80.873780805;14.114136067;18.181818182;333.2;40.445942442;5.3958785249;38.71039;55.22421;88.35874;7829;29;48;93.80952381;4494;50.867823765;4.5470163784
Spencer_Kentucky;Kentucky;7421.4303368;15.679788241;4.0218287381;4.0750879007;8.0511662904;19.938238082;53.871402614;16.51333774;27.272727273;173.2;24.547803618;5.0482132728;49.2503;21.61344;27.0168;6372;41;44;96.48241206;4616;64.449740035;3.8422443586
Taylor_Kentucky;Kentucky;9320.7726667;23.908407474;4.9741400833;4.6561359897;8.9622641509;23.636196821;82.494288512;13.726476543;22.222222222;369.8;41.240262716;6.2474332649;62.99957;31.40704;180.59045;5054;41;38;96.381578947;5677;54.641536023;4.6821094135
Todd_Kentucky;Kentucky;9327.0600532;21.205364715;4.6042426088;4.4281221034;9.1051805338;21.329609932;2.0947030498;14.351929699;21.428571429;223.4;35.181236674;8.1731721815;8.13339;8.16793;16.33587;7211;37;38;99.122807018;2978;51.007387508;4.0712468193
Trigg_Kentucky;Kentucky;8730.829648;19.457654676;4.4954259556;4.2111915705;6.4547206166;20.424806487;64.669781714;13.249276766;23.529411765;267;44.272663387;6.704113064;21.03197;20.76987;13.84658;5348;42;41;91.463414634;3000;61;5.7649667406
Trimble_Kentucky;Kentucky;11288.769841;20.215490525;4.7107177463;4.2967074316;8.8662790698;21.177384537;62.129640141;15.499342508;16.666666667;182.5;39.473684211;5.6580050293;23.20186;11.68088;23.36176;6231;35;38;93.258426966;2000;47.45;4.9808429119
Union_Kentucky;Kentucky;9416.2701227;22.789848191;5.1496973705;4.6007917398;10.726072607;23.662799796;61.837809022;14.309198629;38.461538462;1023.3;45.353366722;6.7944809883;20.16129;40.90537;13.63512;6236;48;29;95.833333333;3537;46.084252191;5.9764173801
Warren_Kentucky;Kentucky;7717.2884534;18.056788582;4.3430363718;4.2747523134;8.5688649619;19.456060489;55.306172666;15.297373068;27.835051546;429;20.56739544;6.29516157;71.69487;70.6275;231.28565;5747;39;48;95.857026807;31499;66.087812312;4.0528369859
Washington_Kentucky;Kentucky;9641.6891675;20.511615407;4.6648065717;4.3140762516;8.4178498986;20.214871468;2.6030553896;14.510627803;máj.37;215.5;27.017783858;7.3488658524;32.81647;41.23371;107.20765;4454;45;42;97.457627119;2648;49.018126888;4.0848389631
Wayne_Kentucky;Kentucky;11380.924724;26.7727774;5.6827099463;5.0690261092;8.6930091185;23.972510636;65.478306827;12.502804507;7.6923076923;215;57.56097561;7.2681083091;63.56036;28.96312;91.71655;4952;29;25;95.219123506;4685;40.405549626;7.5901078664
Webster_Kentucky;Kentucky;12363.742283;22.699053571;4.9046555613;4.5601654493;9.2307692308;23.191152824;28.874531973;14.100048914;máj.37;356.9;53.087349398;7.8330688078;22.52929;23.04501;46.09003;5400;38;39;88.461538462;3236;44.035846724;5.2577496147
Whitley_Kentucky;Kentucky;15358.844751;24.536033429;5.287825629;5.0458865727;10.86245914;25.255919307;76.342004097;12.874889522;36.956521739;265.7;60.80570256;6.1321083038;80.34131;63.51135;1355.82924;6089;33;39;94.967177243;8248;55.080019399;5.8210695031
Wolfe_Kentucky;Kentucky;13456.757205;30.109617359;5.9828296693;5.3666710598;11.232449298;28.838092024;54.126444596;11.487969085;23.529411765;234.2;70.163004961;6.9225376796;13.96843;13.76652;151.43172;7230;30;39;96.428571429;1667;30.413917217;8.9984748348
Woodford_Kentucky;Kentucky;8546.713375;16.690650281;4.0661540212;4.0485103137;8.5181451613;18.866441826;70.684470107;15.380588754;30;279.1;18.73828857;6.1174818629;65.07426;49.30218;79.64199;4442;41;50;96.907216495;5858;63.383407306;3.26700726
Acadia_Louisiana;Louisiana;10194.322673;21.961101434;4.2640315152;4.4666700382;9.4917428251;21.047355946;46.643355511;19.048264539;26.76056338;564.1;51.519618165;13.049850617;36.71482;39.94248;78.28727;7124;45;46;szept.90;15397;44.463207118;5.9086580266
Allen_Louisiana;Louisiana;9691.701375;18.883118988;3.9865360672;4.0214765346;9.844789357;21.153195923;66.988821612;19.272861553;30.769230769;354.3;54.636091725;12.158289242;19.46737;27.32134;97.57621;7252;30;39;márc.92;7524;43.753322701;5.264324504
Ascension_Louisiana;Louisiana;6428.6723438;16.159464173;3.4694189687;3.9997970753;8.7957044234;18.547827885;74.651867742;20.328099566;29.824561404;389.3;25.791624106;8.3127280192;36.18808;31.72073;108.17581;4439;39;44;jan.88;33938;65.657964524;4.278392751
Assumption_Louisiana;Louisiana;9191.6906747;19.612250895;4.0379247146;4.3457700336;10.912052117;19.152523632;35.369967124;17.929084094;41.379310345;429;32.722255076;10.969048;17.62503;13.31794;26.63589;5667;37;43;júl.89;5583;41.733834856;7.3772321429
Avoyelles_Louisiana;Louisiana;11283.822542;23.058329341;4.5417126478;4.5526809886;11.271601754;20.589486432;24.35766406;16.334951667;45.238095238;620.4;62.874603361;12.091844814;26.75292;24.40215;178.13568;7276;34;37;márc.79;10552;38.514025777;6.162106878
Beauregard_Louisiana;Louisiana;10533.173265;18.562541437;4.1580171523;4.1560206642;9.4144661309;19.900829527;27.514444382;19.931001304;48.275862069;362;45.248313918;13.090547923;43.32873;21.66378;67.69931;7280;30;41;júl.94;9494;47.282494207;5.3390174584
Bienville_Louisiana;Louisiana;10733.203082;21.360447801;4.3250381981;4.3811585723;14.032258065;20.185408184;21.41712534;15.457142099;05.dec;892.2;48.665089557;11.306715064;21.63722;21.99736;366.62267;7630;36;38;jún.89;3067;44.310401043;6.0401492272
Bossier_Louisiana;Louisiana;7889.3017652;16.95941587;3.7975007879;4.0355953691;10.398212433;18.687857135;81.685601689;20.067115668;22.950819672;513.7;32.564292106;9.327050977;42.83776;55.62781;258.5518;6467;38;47;márc.83;35682;68.824617454;4.5031738496
Caddo_Louisiana;Louisiana;10908.355602;20.403186178;4.0467056054;3.9999353481;14.598626569;20.840198798;85.470390518;15.292586535;máj.37;873.7;46.854397341;12.053573612;118.14299;77.45933;702.81165;6801;39;43;aug.73;65310;57.225539734;5.7848581456
Calcasieu_Louisiana;Louisiana;10150.441957;18.033783015;3.9710092465;4.1057519064;9.9460603922;20.324517794;74.862010292;20.345067825;36.094674556;494;43.951369142;11.136926706;73.27979;54.33575;237.5954;5000;41;44;84;52489;58.004534283;3.9431959189
Caldwell_Louisiana;Louisiana;11308.548459;20.743849983;4.4626277315;4.5287468866;04.okt;21.848351302;37.238452428;17.545644886;11.111111111;310.2;63.543349488;13.344379302;39.655;20.1005;70.35176;14832;33;30;jan.90;2438;38.022969647;5.742369374
Cameron_Louisiana;Louisiana;6870.576892;14.545027363;3.4594521657;3.8575077793;7.822410148;16.409526172;60.9153385;20.92088184;16.666666667;190.7;21.949644932;11.17085863;29.06132;35.57875;93.72071;3856;42;31;jan.91;1495;63.612040134;3.567888999
Catahoula_Louisiana;Louisiana;15154.855001;21.39091362;4.3011344976;4.3477669596;11.791907514;21.546793853;17.151916979;16.873376536;28.571428571;473;48.250265111;13.734194243;10.07963;30.37975;20.25316;7233;35;31;aug.87;2676;39.200298954;7.0455204407
Claiborne_Louisiana;Louisiana;9854.489808;25.47626901;4.7640801575;4.5062138142;16.509837468;24.480134303;39.255597557;14.970186747;33.333333333;650.5;52.197802198;12.952872574;37.19316;31.31066;81.40773;10166;39;32;febr.90;4533;36.995367306;5.3768929726
Concordia_Louisiana;Louisiana;11658.22705;26.44134587;4.744738453;4.744003391;13.164965073;23.851813334;35.236768802;15.816562762;22.727272727;595.8;62.369580339;12.20152191;35.14056;35.23608;543.6424;8511;40;37;márc.83;5078;38.243402915;7.8770949721
De Soto_Louisiana;Louisiana;9934.8324496;22.424206405;4.3536516217;4.4624985389;12.978986403;21.494989867;43.43487395;16.032295807;36;646.9;42.708160901;12.064559516;18.41688;7.31529;296.2692;7777;41;35;aug.93;6507;46.42692485;6.1028037383
East Baton Rouge_Louisiana;Louisiana;9914.8836651;19.504860383;3.8339467846;4.049996759;11.628125147;16.749208428;98.040307062;18.361333369;31.075697211;737.5;28.920686553;10.620721834;89.25436;72.82619;385.64271;4110;39;45;70.988195815;118036;67.635297706;4.4015672931
East Carroll_Louisiana;Louisiana;12435.965588;38.160354135;6.0067086659;5.3236725368;15.822002472;31.976227273;60.394380719;12.615288244;16.666666667;465.3;64.968152866;11.108964451;41.2598;14.03312;463.0929;17731;42;14;szept.97;2078;33.734359962;11.12716763
East Feliciana_Louisiana;Louisiana;9734.5687126;19.900937164;3.9153525111;4.0223606323;10.483870968;19.290301174;45.670301475;17.697039854;35;548.3;31.566753548;10.200142959;25.40263;41.21162;293.6328;5184;37;35;márc.86;4884;37.633087633;4.784217016
